,event_id,store_id,campaign_id,product_code,base_price(before_promo),quantity_sold(before_promo),promo_type,base_price(after_promo),quantity_sold(after_promo),category,product_name
952,626cb9,STMLR-0,CAMP_DIW_01,P09,110,36.0,50% OFF,55,48,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
953,7634c0,STMLR-0,CAMP_SAN_01,P10,50,15.0,25% OFF,37,12,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
954,74d23a,STCHE-0,CAMP_DIW_01,P07,300,75.0,BOGOF,150,252,Home Care,Atliq_Curtains
955,dcaeaa,STBLR-7,CAMP_DIW_01,P04,290,276.0,25% OFF,217,242,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
956,3f9b4d,STHYD-5,CAMP_SAN_01,P09,90,66.0,25% OFF,67,62,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
957,f2bdcc,STBLR-4,CAMP_DIW_01,P01,172,337.0,33% OFF,115,478,Grocery & Staples,Atliq_Masoor_Dal (1KG)
958,c5ba9b,STMYS-0,CAMP_SAN_01,P01,172,279.0,33% OFF,115,401,Grocery & Staples,Atliq_Masoor_Dal (1KG)
959,30bacd,STBLR-3,CAMP_DIW_01,P14,1020,42.0,BOGOF,510,143,Home Appliances,Atliq_waterproof_Immersion_Rod
960,a26b45,STBLR-3,CAMP_DIW_01,P01,172,287.0,33% OFF,115,413,Grocery & Staples,Atliq_Masoor_Dal (1KG)
961,23421e,STBLR-2,CAMP_SAN_01,P12,62,54.0,50% OFF,31,77,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
962,7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,78.0,500 Cashback,2500,1472,Combo1,Atliq_Home_Essential_8_Product_Combo
963,b7f012,STMYS-2,CAMP_SAN_01,P15,3000,118.0,500 Cashback,2500,208,Combo1,Atliq_Home_Essential_8_Product_Combo
964,0312a8,STCHE-7,CAMP_DIW_01,P15,3000,393.0,500 Cashback,2500,1375,Combo1,Atliq_Home_Essential_8_Product_Combo
965,fe3560,STHYD-4,CAMP_DIW_01,P13,350,73.0,BOGOF,175,245,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
966,f88523,STTRV-1,CAMP_SAN_01,P05,55,10.0,25% OFF,41,9,Home Care,Atliq_Scrub_Sponge_For_Dishwash
967,48d526,STCHE-7,CAMP_SAN_01,P15,3000,115.0,500 Cashback,2500,332,Combo1,Atliq_Home_Essential_8_Product_Combo
968,66b7cc,STCHE-3,CAMP_DIW_01,P13,350,82.0,BOGOF,175,328,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
969,021d48,STMLR-2,CAMP_SAN_01,P14,1020,61.0,BOGOF,510,243,Home Appliances,Atliq_waterproof_Immersion_Rod
970,e875c6,STCBE-2,CAMP_DIW_01,P03,156,225.0,25% OFF,117,195,Grocery & Staples,Atliq_Suflower_Oil (1L)
971,4f757f,STMYS-1,CAMP_SAN_01,P13,350,129.0,BOGOF,175,540,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
972,c6d7c5,STMYS-3,CAMP_DIW_01,P12,62,124.0,50% OFF,31,145,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
973,c4a484,STMYS-2,CAMP_DIW_01,P01,172,295.0,33% OFF,115,454,Grocery & Staples,Atliq_Masoor_Dal (1KG)
974,879d99,STHYD-5,CAMP_DIW_01,P09,110,92.0,50% OFF,55,124,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
975,582098,STMYS-1,CAMP_SAN_01,P14,1020,109.0,BOGOF,510,453,Home Appliances,Atliq_waterproof_Immersion_Rod
976,02b894,STBLR-2,CAMP_SAN_01,P02,860,477.0,33% OFF,576,658,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
977,62d659,STHYD-6,CAMP_DIW_01,P10,65,105.0,50% OFF,32,137,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
978,9b8658,STHYD-5,CAMP_DIW_01,P11,190,73.0,50% OFF,95,97,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
979,fd4e7e,STCBE-4,CAMP_SAN_01,P03,200,336.0,BOGOF,100,913,Grocery & Staples,Atliq_Suflower_Oil (1L)
980,bfdede,STMYS-2,CAMP_SAN_01,P11,190,61.0,50% OFF,95,86,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
981,ac6273,STHYD-2,CAMP_DIW_01,P01,172,281.0,33% OFF,115,435,Grocery & Staples,Atliq_Masoor_Dal (1KG)
982,f0500d,STCHE-6,CAMP_DIW_01,P09,110,66.0,50% OFF,55,82,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
983,29687a,STVJD-0,CAMP_SAN_01,P02,860,298.0,33% OFF,576,420,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
984,5f65df,STCHE-2,CAMP_SAN_01,P13,350,105.0,BOGOF,175,423,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
985,4aa530,STMYS-0,CAMP_DIW_01,P02,860,465.0,33% OFF,576,674,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
986,38b760,STMDU-0,CAMP_DIW_01,P14,1020,33.0,BOGOF,510,126,Home Appliances,Atliq_waterproof_Immersion_Rod
987,6eede8,STTRV-0,CAMP_SAN_01,P11,190,22.0,50% OFF,95,30,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
988,dc23bb,STVSK-0,CAMP_DIW_01,P08,1190,42.0,BOGOF,595,145,Home Care,Atliq_Double_Bedsheet_set
989,361cfb,STMLR-0,CAMP_DIW_01,P14,1020,22.0,BOGOF,510,69,Home Appliances,Atliq_waterproof_Immersion_Rod
990,151c7d,STMLR-1,CAMP_DIW_01,P06,415,49.0,25% OFF,311,42,Home Care,Atliq_Fusion_Container_Set_of_3
991,5f18fc,STVJD-1,CAMP_SAN_01,P10,50,18.0,25% OFF,37,13,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
992,9d1009,STHYD-0,CAMP_DIW_01,P06,415,78.0,25% OFF,311,68,Home Care,Atliq_Fusion_Container_Set_of_3
993,21b73e,STTRV-0,CAMP_DIW_01,P05,55,61.0,25% OFF,41,59,Home Care,Atliq_Scrub_Sponge_For_Dishwash
994,a71e7c,STCBE-2,CAMP_SAN_01,P12,62,33.0,50% OFF,31,51,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
995,60229b,STCBE-3,CAMP_DIW_01,P01,172,241.0,33% OFF,115,404,Grocery & Staples,Atliq_Masoor_Dal (1KG)
996,0842b9,STCBE-1,CAMP_DIW_01,P04,290,227.0,25% OFF,217,172,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
997,fcee36,STMYS-0,CAMP_SAN_01,P12,62,66.0,50% OFF,31,92,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
998,449732,STBLR-9,CAMP_DIW_01,P05,55,101.0,25% OFF,41,97,Home Care,Atliq_Scrub_Sponge_For_Dishwash
999,8f66c3,STMLR-1,CAMP_SAN_01,P01,172,126.0,33% OFF,115,175,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1000,345b49,STMDU-2,CAMP_SAN_01,P14,1020,76.0,BOGOF,510,300,Home Appliances,Atliq_waterproof_Immersion_Rod
1001,005c46,STCBE-2,CAMP_SAN_01,P05,55,18.0,25% OFF,41,15,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1002,0f184e,STVSK-0,CAMP_DIW_01,P05,55,89.0,25% OFF,41,80,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1003,635862,STVSK-4,CAMP_SAN_01,P02,860,348.0,33% OFF,576,480,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1004,5dd3d3,STVJD-0,CAMP_DIW_01,P09,110,40.0,50% OFF,55,54,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1005,6ebca9,STTRV-0,CAMP_SAN_01,P13,350,60.0,BOGOF,175,240,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1006,177b80,STMLR-0,CAMP_SAN_01,P14,1020,37.0,BOGOF,510,96,Home Appliances,Atliq_waterproof_Immersion_Rod
1007,4ab3bc,STHYD-2,CAMP_SAN_01,P09,90,66.0,25% OFF,67,49,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1008,9155d1,STTRV-1,CAMP_DIW_01,P11,190,33.0,50% OFF,95,43,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1009,a42141,STMDU-1,CAMP_SAN_01,P15,3000,85.0,500 Cashback,2500,195,Combo1,Atliq_Home_Essential_8_Product_Combo
1010,8e1636,STBLR-4,CAMP_SAN_01,P15,3000,109.0,500 Cashback,2500,249,Combo1,Atliq_Home_Essential_8_Product_Combo
1011,77c2be,STBLR-8,CAMP_DIW_01,P06,415,78.0,25% OFF,311,62,Home Care,Atliq_Fusion_Container_Set_of_3
1012,aa96fc,STCHE-4,CAMP_SAN_01,P04,370,379.0,BOGOF,185,1603,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1013,4b8e08,STHYD-1,CAMP_SAN_01,P11,190,37.0,50% OFF,95,41,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1014,5ae6d6,STBLR-1,CAMP_SAN_01,P09,90,82.0,25% OFF,67,74,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1015,e0de60,STHYD-6,CAMP_DIW_01,P03,156,327.0,25% OFF,117,294,Grocery & Staples,Atliq_Suflower_Oil (1L)
1016,8ba5a1,STBLR-6,CAMP_DIW_01,P09,110,84.0,50% OFF,55,131,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1017,93a29e,STCHE-4,CAMP_SAN_01,P05,55,28.0,25% OFF,41,22,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1018,a298bc,STVJD-1,CAMP_DIW_01,P07,300,33.0,BOGOF,150,109,Home Care,Atliq_Curtains
1019,68a7bc,STBLR-5,CAMP_DIW_01,P04,290,322.0,25% OFF,217,276,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1020,a02f06,STMLR-2,CAMP_SAN_01,P04,370,226.0,BOGOF,185,881,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1021,4d3722,STMLR-0,CAMP_DIW_01,P04,290,175.0,25% OFF,217,150,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1022,d88318,STCHE-5,CAMP_DIW_01,P08,1190,45.0,BOGOF,595,149,Home Care,Atliq_Double_Bedsheet_set
1023,8564bb,STVSK-4,CAMP_SAN_01,P04,370,291.0,BOGOF,185,762,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1024,35e3ec,STMDU-1,CAMP_SAN_01,P07,300,40.0,BOGOF,150,154,Home Care,Atliq_Curtains
1025,ff18f2,STVSK-3,CAMP_DIW_01,P15,3000,260.0,500 Cashback,2500,681,Combo1,Atliq_Home_Essential_8_Product_Combo
1026,3.14E+36,STCBE-4,CAMP_DIW_01,P04,290,252.0,25% OFF,217,226,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1027,a6276f,STCHE-4,CAMP_DIW_01,P14,1020,56.0,BOGOF,510,224,Home Appliances,Atliq_waterproof_Immersion_Rod
1028,94f48c,STVSK-1,CAMP_SAN_01,P06,415,22.0,25% OFF,311,16,Home Care,Atliq_Fusion_Container_Set_of_3
1029,36968d,STMDU-1,CAMP_SAN_01,P02,860,78.0,33% OFF,576,404,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1030,f304a8,STMYS-1,CAMP_DIW_01,P04,290,204.0,25% OFF,217,157,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1031,5c3c33,STCHE-6,CAMP_DIW_01,P12,62,154.0,50% OFF,31,207,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1032,59effd,STBLR-5,CAMP_SAN_01,P14,1020,97.0,BOGOF,510,380,Home Appliances,Atliq_waterproof_Immersion_Rod
1033,3b4a4f,STBLR-0,CAMP_DIW_01,P04,290,337.0,25% OFF,217,296,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1034,6639a5,STMDU-0,CAMP_SAN_01,P07,300,31.0,BOGOF,150,130,Home Care,Atliq_Curtains
1035,1548f8,STVSK-4,CAMP_SAN_01,P15,3000,100.0,500 Cashback,2500,175,Combo1,Atliq_Home_Essential_8_Product_Combo
1036,578a67,STBLR-2,CAMP_DIW_01,P11,190,101.0,50% OFF,95,131,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1037,323aee,STVSK-0,CAMP_DIW_01,P07,300,36.0,BOGOF,150,119,Home Care,Atliq_Curtains
1038,9b309b,STMYS-0,CAMP_SAN_01,P09,90,67.0,25% OFF,67,56,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1039,aabcfb,STVSK-3,CAMP_SAN_01,P02,860,345.0,33% OFF,576,438,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1040,cfa879,STCHE-4,CAMP_SAN_01,P13,350,114.0,BOGOF,175,502,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1041,693708,STBLR-3,CAMP_SAN_01,P03,200,454.0,BOGOF,100,1788,Grocery & Staples,Atliq_Suflower_Oil (1L)
1042,fb4f00,STCHE-0,CAMP_DIW_01,P11,190,80.0,50% OFF,95,102,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1043,74657,STMLR-0,CAMP_DIW_01,P02,860,194.0,33% OFF,576,271,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1044,b97eb0,STBLR-2,CAMP_SAN_01,P11,190,49.0,50% OFF,95,68,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1045,18f69b,STMLR-2,CAMP_DIW_01,P10,65,61.0,50% OFF,32,68,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1046,82454e,STMLR-1,CAMP_DIW_01,P05,55,54.0,25% OFF,41,48,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1047,0ee55a,STHYD-5,CAMP_DIW_01,P06,415,82.0,25% OFF,311,80,Home Care,Atliq_Fusion_Container_Set_of_3
1048,f3a7b2,STHYD-6,CAMP_SAN_01,P01,172,306.0,33% OFF,115,416,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1049,fbab9b,STMYS-1,CAMP_DIW_01,P01,172,334.0,33% OFF,115,591,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1050,98cc83,STVSK-0,CAMP_DIW_01,P10,65,84.0,50% OFF,32,127,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1051,1a1edd,STBLR-7,CAMP_DIW_01,P03,156,343.0,25% OFF,117,301,Grocery & Staples,Atliq_Suflower_Oil (1L)
1052,2.36E+34,STMDU-1,CAMP_DIW_01,P11,190,52.0,50% OFF,95,65,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1053,c99d18,STCHE-7,CAMP_DIW_01,P08,1190,54.0,BOGOF,595,218,Home Care,Atliq_Double_Bedsheet_set
1054,c55ec9,STBLR-1,CAMP_SAN_01,P15,3000,136.0,500 Cashback,2500,220,Combo1,Atliq_Home_Essential_8_Product_Combo
1055,6046fa,STBLR-4,CAMP_DIW_01,P12,62,141.0,50% OFF,31,180,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1056,316f12,STHYD-6,CAMP_SAN_01,P05,55,33.0,25% OFF,41,27,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1057,bff226,STCBE-1,CAMP_DIW_01,P06,415,57.0,25% OFF,311,44,Home Care,Atliq_Fusion_Container_Set_of_3
1058,45512d,STMYS-3,CAMP_SAN_01,P04,370,336.0,BOGOF,185,1434,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1059,3f2255,STBLR-3,CAMP_DIW_01,P02,860,381.0,33% OFF,576,563,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1060,316cd1,STMYS-2,CAMP_SAN_01,P07,300,45.0,BOGOF,150,122,Home Care,Atliq_Curtains
1061,a692dc,STCHE-1,CAMP_SAN_01,P01,172,270.0,33% OFF,115,340,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1062,73f158,STHYD-2,CAMP_SAN_01,P14,1020,118.0,BOGOF,510,459,Home Appliances,Atliq_waterproof_Immersion_Rod
1063,edacb9,STCHE-3,CAMP_DIW_01,P10,65,119.0,50% OFF,32,154,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1064,b8269b,STBLR-1,CAMP_DIW_01,P13,350,77.0,BOGOF,175,232,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1065,cf734f,STHYD-4,CAMP_SAN_01,P08,1190,51.0,BOGOF,595,203,Home Care,Atliq_Double_Bedsheet_set
1066,2e48c4,STVSK-0,CAMP_DIW_01,P09,110,78.0,50% OFF,55,76,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1067,aacd2a,STMYS-3,CAMP_SAN_01,P10,50,25.0,25% OFF,37,21,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1068,bb83e5,STMDU-2,CAMP_DIW_01,P08,1190,40.0,BOGOF,595,133,Home Care,Atliq_Double_Bedsheet_set
1069,98d4e3,STMLR-2,CAMP_SAN_01,P13,350,70.0,BOGOF,175,281,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1070,a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,15.0,25% OFF,41,12,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1071,fc3f51,STBLR-6,CAMP_SAN_01,P07,300,40.0,BOGOF,150,165,Home Care,Atliq_Curtains
1072,817b4f,STCHE-5,CAMP_DIW_01,P11,190,78.0,50% OFF,95,92,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1073,bfc9da,STBLR-9,CAMP_SAN_01,P04,370,387.0,BOGOF,185,1509,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1074,21006,STVSK-2,CAMP_SAN_01,P03,200,192.0,BOGOF,100,754,Grocery & Staples,Atliq_Suflower_Oil (1L)
1075,f517b1,STVSK-4,CAMP_SAN_01,P07,300,33.0,BOGOF,150,83,Home Care,Atliq_Curtains
1076,3952a0,STHYD-2,CAMP_SAN_01,P13,350,114.0,BOGOF,175,441,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1077,02fa4b,STVSK-4,CAMP_DIW_01,P01,172,155.0,33% OFF,115,218,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1078,fd2628,STBLR-8,CAMP_DIW_01,P15,3000,437.0,500 Cashback,2500,1306,Combo1,Atliq_Home_Essential_8_Product_Combo
1079,609bfd,STBLR-1,CAMP_DIW_01,P12,62,129.0,50% OFF,31,170,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1080,4d8607,STCHE-0,CAMP_DIW_01,P03,156,323.0,25% OFF,117,293,Grocery & Staples,Atliq_Suflower_Oil (1L)
1081,e4235a,STVJD-0,CAMP_SAN_01,P09,90,33.0,25% OFF,67,30,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1082,fb29d7,STMYS-3,CAMP_SAN_01,P06,415,28.0,25% OFF,311,23,Home Care,Atliq_Fusion_Container_Set_of_3
1083,d3575d,STMLR-2,CAMP_DIW_01,P02,860,210.0,33% OFF,576,268,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1084,108a63,STHYD-3,CAMP_SAN_01,P05,55,30.0,25% OFF,41,22,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1085,8819fd,STBLR-2,CAMP_DIW_01,P04,290,350.0,25% OFF,217,304,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1086,2abe5e,STCHE-6,CAMP_SAN_01,P06,415,40.0,25% OFF,311,28,Home Care,Atliq_Fusion_Container_Set_of_3
1087,d8a4ae,STBLR-0,CAMP_SAN_01,P05,55,28.0,25% OFF,41,22,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1088,7f81c2,STCHE-2,CAMP_DIW_01,P05,55,91.0,25% OFF,41,88,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1089,b526b4,STCHE-7,CAMP_SAN_01,P02,860,525.0,33% OFF,576,756,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1090,1d8f76,STMYS-0,CAMP_DIW_01,P01,172,301.0,33% OFF,115,433,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1091,3a1cad,STMDU-3,CAMP_DIW_01,P12,62,87.0,50% OFF,31,93,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1092,1b6084,STMLR-1,CAMP_DIW_01,P01,172,141.0,33% OFF,115,217,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1093,3edc10,STVSK-1,CAMP_DIW_01,P03,156,246.0,25% OFF,117,194,Grocery & Staples,Atliq_Suflower_Oil (1L)
1094,3bc352,STHYD-3,CAMP_DIW_01,P07,300,54.0,BOGOF,150,170,Home Care,Atliq_Curtains
1095,8d20b8,STBLR-5,CAMP_DIW_01,P09,110,75.0,50% OFF,55,95,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1096,79a95a,STHYD-3,CAMP_SAN_01,P15,3000,121.0,500 Cashback,2500,200,Combo1,Atliq_Home_Essential_8_Product_Combo
1097,98e55f,STBLR-4,CAMP_DIW_01,P06,415,101.0,25% OFF,311,90,Home Care,Atliq_Fusion_Container_Set_of_3
1098,761785,STBLR-4,CAMP_SAN_01,P14,1020,121.0,BOGOF,510,474,Home Appliances,Atliq_waterproof_Immersion_Rod
1099,4d22d1,STBLR-9,CAMP_SAN_01,P12,62,52.0,50% OFF,31,73,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1100,830e9a,STCHE-1,CAMP_DIW_01,P01,172,325.0,33% OFF,115,396,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1101,40baa1,STCBE-0,CAMP_SAN_01,P08,1190,42.0,BOGOF,595,167,Home Care,Atliq_Double_Bedsheet_set
1102,b79118,STVSK-3,CAMP_DIW_01,P04,290,236.0,25% OFF,217,210,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1103,bc8315,STHYD-1,CAMP_DIW_01,P12,62,122.0,50% OFF,31,135,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1104,1271,STCBE-2,CAMP_SAN_01,P13,350,121.0,BOGOF,175,500,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1105,d78c78,STCHE-0,CAMP_DIW_01,P14,1020,52.0,BOGOF,510,182,Home Appliances,Atliq_waterproof_Immersion_Rod
1106,ad2ad4,STMDU-3,CAMP_DIW_01,P04,290,197.0,25% OFF,217,175,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1107,788131,STBLR-3,CAMP_DIW_01,P10,65,108.0,50% OFF,32,145,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1108,0cc836,STVSK-0,CAMP_SAN_01,P05,55,18.0,25% OFF,41,14,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1109,ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,119.0,25% OFF,41,107,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1110,c3c9e3,STVSK-1,CAMP_DIW_01,P15,3000,301.0,500 Cashback,2500,869,Combo1,Atliq_Home_Essential_8_Product_Combo
1111,b17f27,STCBE-0,CAMP_DIW_01,P06,415,59.0,25% OFF,311,56,Home Care,Atliq_Fusion_Container_Set_of_3
1112,c7f28c,STBLR-0,CAMP_SAN_01,P15,3000,144.0,500 Cashback,2500,374,Combo1,Atliq_Home_Essential_8_Product_Combo
1113,c22cf6,STCHE-6,CAMP_SAN_01,P12,62,58.0,50% OFF,31,81,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1114,28acbc,STBLR-2,CAMP_DIW_01,P10,65,105.0,50% OFF,32,132,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1115,2ba228,STCHE-5,CAMP_DIW_01,P02,860,316.0,33% OFF,576,388,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1116,0894b7,STCHE-3,CAMP_SAN_01,P08,1190,46.0,BOGOF,595,203,Home Care,Atliq_Double_Bedsheet_set
1117,25902,STMYS-2,CAMP_DIW_01,P11,190,70.0,50% OFF,95,93,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1118,67f756,STHYD-5,CAMP_SAN_01,P13,350,111.0,BOGOF,175,441,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1119,deea3e,STMLR-1,CAMP_SAN_01,P14,1020,51.0,BOGOF,510,198,Home Appliances,Atliq_waterproof_Immersion_Rod
1120,930325,STTRV-0,CAMP_SAN_01,P09,90,31.0,25% OFF,67,28,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1121,65a802,STMLR-1,CAMP_SAN_01,P05,55,13.0,25% OFF,41,10,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1122,93e61f,STBLR-4,CAMP_DIW_01,P10,65,92.0,50% OFF,32,120,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1123,107747,STHYD-1,CAMP_SAN_01,P02,860,488.0,33% OFF,576,580,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1124,ec5570,STVJD-1,CAMP_DIW_01,P10,65,71.0,50% OFF,32,95,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1125,fb9e95,STBLR-5,CAMP_DIW_01,P12,62,141.0,50% OFF,31,179,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1126,5c8834,STBLR-2,CAMP_SAN_01,P05,55,24.0,25% OFF,41,19,Home Care,Atliq_Scrub_Sponge_For_Dishwash
1127,0951b6,STMYS-1,CAMP_DIW_01,P09,110,103.0,50% OFF,55,159,Personal Care,Atliq_Body_Milk_Nourishing_Lotion (120ML)
1128,ce3c11,STHYD-4,CAMP_DIW_01,P14,1020,52.0,BOGOF,510,176,Home Appliances,Atliq_waterproof_Immersion_Rod
1129,f1cd45,STVJD-1,CAMP_DIW_01,P11,190,50.0,50% OFF,95,64,Personal Care,Atliq_Doodh_Kesar_Body_Lotion (200ML)
1130,4a8c38,STCHE-0,CAMP_SAN_01,P04,370,469.0,BOGOF,185,1861,Grocery & Staples,Atliq_Farm_Chakki_Atta (1KG)
1131,955fa6,STHYD-5,CAMP_DIW_01,P12,62,161.0,50% OFF,31,209,Personal Care,Atliq_Lime_Cool_Bathing_Bar (125GM)
1132,e80ad8,STCHE-7,CAMP_DIW_01,P10,65,136.0,50% OFF,32,179,Personal Care,Atliq_Cream_Beauty_Bathing_Soap (125GM)
1133,c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,117.0,BOGOF,175,457,Home Appliances,Atliq_High_Glo_15W_LED_Bulb
1134,1c9eaa,STBLR-6,CAMP_DIW_01,P02,860,367.0,33% OFF,576,612,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
1135,8ef678,STMYS-3,CAMP_DIW_01,P01,172,311.0,33% OFF,115,398,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1136,de1ced,STCHE-3,CAMP_DIW_01,P03,156,330.0,25% OFF,117,290,Grocery & Staples,Atliq_Suflower_Oil (1L)
1137,546cc3,STHYD-3,CAMP_SAN_01,P01,172,312.0,33% OFF,115,483,Grocery & Staples,Atliq_Masoor_Dal (1KG)
1138,b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,399.0,33% OFF,576,586,Grocery & Staples,Atliq_Sonamasuri_Rice (10KG)
